date,theta1,theta2,OT
651,1.489714859,1.614052132,1.614052132
652,1.460658406,1.622536914,1.622536914
653,1.430785819,1.630711399,1.630711399
654,1.400147335,1.638480063,1.638480063
655,1.368795779,1.645741275,1.645741275
656,1.336785272,1.652389333,1.652389333
657,1.304170008,1.658316493,1.658316493
658,1.271003192,1.663414832,1.663414832
659,1.237336219,1.667577843,1.667577843
660,1.203218125,1.670701694,1.670701694
661,1.168695335,1.672686145,1.672686145
662,1.133811663,1.673435134,1.673435134
663,1.09860855,1.672857092,1.672857092
664,1.063125474,1.67086504,1.67086504
665,1.027400502,1.667376546,1.667376546
666,0.991470916,1.662313585,1.662313585
667,0.955373902,1.655602371,1.655602371
668,0.919147251,1.647173176,1.647173176
669,0.882830051,1.636960186,1.636960186
670,0.846463372,1.624901388,1.624901388
671,0.810090897,1.610938511,1.610938511
672,0.773759521,1.595017003,1.595017003
673,0.73751989,1.577086056,1.577086056
674,0.70142688,1.557098649,1.557098649
675,0.665540012,1.535011607,1.535011607
676,0.62992379,1.510785648,1.510785648
677,0.594647961,1.484385409,1.484385409
678,0.559787688,1.45577942,1.45577942
679,0.525423635,1.424940008,1.424940008
680,0.49164195,1.39184312,1.39184312
681,0.458534157,1.356468029,1.356468029
682,0.426196928,1.318796932,1.318796932
683,0.39473176,1.278814407,1.278814407
684,0.364244533,1.236506745,1.236506745
685,0.33484494,1.191861159,1.191861159
686,0.30664579,1.144864896,1.144864896
687,0.279762146,1.095504299,1.095504299
688,0.254310254,1.043763899,1.043763899
689,0.2304062,0.989625662,0.989625662
690,0.208164166,0.93306857,0.93306857
691,0.187694101,0.874068841,0.874068841
692,0.169098532,0.812601172,0.812601172
693,0.152468096,0.748641639,0.748641639
694,0.137875247,0.682173021,0.682173021
695,0.125365426,0.61319362,0.61319362
696,0.114944956,0.541730685,0.541730685
697,0.106565161,0.46785935,0.46785935
698,0.100103085,0.391726874,0.391726874
699,0.095341062,0.313579586,0.313579586
700,0.091950425,0.233785926,0.233785926
701,0.089487727,0.152844761,0.152844761
702,0.08741238,0.07136728,0.07136728
703,0.085129163,-0.009972241,-0.009972241
704,0.082047837,-0.090506981,-0.090506981
705,0.077642181,-0.169646762,-0.169646762
706,0.071490693,-0.246923443,-0.246923443
707,0.063291293,-0.32200353,-0.32200353
708,0.05285419,-0.394674242,-0.394674242
709,0.040082717,-0.464816134,-0.464816134
710,0.024951092,-0.532373724,-0.532373724
711,0.007484403,-0.597330568,-0.597330568
712,-0.012257211,-0.659690816,-0.659690816
713,-0.034190164,-0.719466887,-0.719466887
714,-0.05821558,-0.776671963,-0.776671963
715,-0.084224933,-0.831315955,-0.831315955
716,-0.112103941,-0.883403781,-0.883403781
717,-0.141735328,-0.932935135,-0.932935135
718,-0.173000848,-0.979905155,-0.979905155
719,-0.205782836,-1.024305586,-1.024305586
720,-0.239965468,-1.066126188,-1.066126188
721,-0.27543581,-1.105356196,-1.105356196
722,-0.312084717,-1.141985749,-1.141985749
723,-0.349807591,-1.17600719,-1.17600719
724,-0.388505012,-1.207416235,-1.207416235
725,-0.428083234,-1.236212966,-1.236212966
726,-0.46845452,-1.262402679,-1.262402679
727,-0.509537316,-1.285996597,-1.285996597
728,-0.551256235,-1.307012486,-1.307012486
729,-0.593541837,-1.32547522,-1.32547522
730,-0.636330184,-1.341417357,-1.341417357
731,-0.679562153,-1.354879777,-1.354879777
732,-0.723182473,-1.365912466,-1.365912466
733,-0.767138479,-1.374575503,-1.374575503
734,-0.811378567,-1.380940311,-1.380940311
735,-0.855850328,-1.385091206,-1.385091206
736,-0.90049842,-1.387127244,-1.387127244
737,-0.945262206,-1.387164285,-1.387164285
738,-0.99007332,-1.385337093,-1.385337093
739,-1.034853378,-1.38180119,-1.38180119
740,-1.079512144,-1.376733974,-1.376733974
741,-1.123946581,-1.370334573,-1.370334573
742,-1.168041209,-1.362821798,-1.362821798
743,-1.211670121,-1.354429744,-1.354429744
744,-1.254700774,-1.345400918,-1.345400918
745,-1.296999301,-1.335977307,-1.335977307
746,-1.338436699,-1.326390373,-1.326390373
747,-1.378894955,-1.316851349,-1.316851349
748,-1.418272154,-1.307543255,-1.307543255
749,-1.456485874,-1.298615653,-1.298615653
750,-1.493474559,-1.290182546,-1.290182546
751,-1.52919704,-1.282323163,-1.282323163
752,-1.563630655,-1.275084951,-1.275084951
753,-1.596768512,-1.2684879,-1.2684879
754,-1.628616447,-1.262529425,-1.262529425
755,-1.659190039,-1.257189172,-1.257189172
756,-1.688511938,-1.252433403,-1.252433403
757,-1.716609616,-1.248218741,-1.248218741
758,-1.743513557,-1.244495254,-1.244495254
759,-1.769255862,-1.241208904,-1.241208904
760,-1.793869204,-1.238303427,-1.238303427
761,-1.817386067,-1.235721771,-1.235721771
762,-1.839838216,-1.233407145,-1.233407145
763,-1.861256333,-1.231303781,-1.231303781
764,-1.88166978,-1.229357483,-1.229357483
765,-1.901106456,-1.227515989,-1.227515989
766,-1.919592719,-1.225729222,-1.225729222
767,-1.937153347,-1.223949442,-1.223949442
768,-1.953811535,-1.222131326,-1.222131326
769,-1.969588909,-1.22023201,-1.22023201
770,-1.984505549,-1.218211086,-1.218211086
771,-1.998580022,-1.21603058,-1.21603058
772,-2.011829415,-1.213654914,-1.213654914
773,-2.024269368,-1.211050857,-1.211050857
774,-2.03591411,-1.208187465,-1.208187465
775,-2.046776483,-1.205036031,-1.205036031
776,-2.056867977,-1.20157002,-1.20157002
777,-2.066198752,-1.197765012,-1.197765012
778,-2.07477766,-1.193598651,-1.193598651
779,-2.082612272,-1.189050587,-1.189050587
780,-2.089708888,-1.184102431,-1.184102431
781,-2.096072566,-1.178737712,-1.178737712
782,-2.101707129,-1.172941838,-1.172941838
783,-2.106615189,-1.166702058,-1.166702058
784,-2.11079816,-1.160007442,-1.160007442
785,-2.114256277,-1.152848848,-1.152848848
786,-2.11698861,-1.145218915,-1.145218915
787,-2.118993087,-1.137112046,-1.137112046
788,-2.120266515,-1.128524404,-1.128524404
789,-2.120804597,-1.119453914,-1.119453914
790,-2.120601961,-1.109900273,-1.109900273
791,-2.119652183,-1.09986496,-1.09986496
792,-2.11794782,-1.089351264,-1.089351264
793,-2.115480438,-1.078364303,-1.078364303
794,-2.11224065,-1.066911066,-1.066911066
795,-2.108218153,-1.055000456,-1.055000456
796,-2.103401768,-1.042643332,-1.042643332
797,-2.097779485,-1.029852573,-1.029852573
798,-2.09133851,-1.016643137,-1.016643137
799,-2.084065315,-1.003032132,-1.003032132
800,-2.075945691,-0.989038897,-0.989038897
801,-2.066964803,-0.974685079,-0.974685079
802,-2.057107246,-0.959994729,-0.959994729
803,-2.046357103,-0.944994397,-0.944994397
804,-2.034698003,-0.929713229,-0.929713229
805,-2.022113178,-0.91418308,-0.91418308
806,-2.008585521,-0.898438616,-0.898438616
807,-1.994097635,-0.882517436,-0.882517436
808,-1.97863188,-0.866460179,-0.866460179
809,-1.962170415,-0.850310647,-0.850310647
810,-1.944695228,-0.834115922,-0.834115922
811,-1.926188154,-0.817926481,-0.817926481
812,-1.906630878,-0.801796317,-0.801796317
813,-1.886004923,-0.785783048,-0.785783048
814,-1.864291614,-0.769948034,-0.769948034
815,-1.841472012,-0.754356487,-0.754356487
816,-1.81752683,-0.739077572,-0.739077572
817,-1.792436299,-0.724184521,-0.724184521
818,-1.766180009,-0.709754727,-0.709754727
819,-1.738736701,-0.695869852,-0.695869852
820,-1.710084004,-0.682615926,-0.682615926
821,-1.680198134,-0.670083446,-0.670083446
822,-1.649053524,-0.658367482,-0.658367482
823,-1.616622406,-0.647567771,-0.647567771
824,-1.582874332,-0.637788809,-0.637788809
825,-1.547775649,-0.629139914,-0.629139914
826,-1.511288936,-0.621735248,-0.621735248
827,-1.473372429,-0.615693754,-0.615693754
828,-1.433979486,-0.611138925,-0.611138925
829,-1.393058158,-0.608198314,-0.608198314
830,-1.350550989,-0.607002584,-0.607002584
831,-1.30639524,-0.607683826,-0.607683826
832,-1.260523837,-0.610372705,-0.610372705
833,-1.212867478,-0.61519379,-0.61519379
834,-1.163358551,-0.622258155,-0.622258155
835,-1.111937717,-0.631652028,-0.631652028
836,-1.058564189,-0.643420075,-0.643420075
837,-1.003230641,-0.657542074,-0.657542074
838,-0.945982906,-0.673902935,-0.673902935
839,-0.886942697,-0.692258876,-0.692258876
840,-0.826328115,-0.712207638,-0.712207638
841,-0.764462744,-0.733176347,-0.733176347
842,-0.70176297,-0.754442256,-0.754442256
843,-0.63869907,-0.775192916,-0.775192916
844,-0.575738496,-0.794613496,-0.794613496
845,-0.513290925,-0.811972559,-0.811972559
846,-0.451673751,-0.826678606,-0.826678606
847,-0.391104404,-0.838297299,-0.838297299
848,-0.331713278,-0.846537799,-0.846537799
849,-0.273566206,-0.851223958,-0.851223958
850,-0.216687615,-0.852263371,-0.852263371
851,-0.161079792,-0.849621159,-0.849621159
852,-0.106737058,-0.843300478,-0.843300478
853,-0.053655368,-0.833329233,-0.833329233
854,-0.001838363,-0.819751551,-0.819751551
855,0.0486991,-0.802622599,-0.802622599
856,0.097929153,-0.782005539,-0.782005539
857,0.145810291,-0.757969774,-0.757969774
858,0.192287534,-0.730589877,-0.730589877
859,0.237293121,-0.699944799,-0.699944799
860,0.280747586,-0.666117091,-0.666117091
861,0.322561085,-0.629191969,-0.629191969
862,0.362634893,-0.58925614,-0.58925614
863,0.400863014,-0.546396327,-0.546396327
864,0.437133832,-0.500697503,-0.500697503
865,0.471331763,-0.452240855,-0.452240855
866,0.503338868,-0.401101537,-0.401101537
867,0.533036413,-0.347346303,-0.347346303
868,0.560306389,-0.291031157,-0.291031157
869,0.585033049,-0.232199188,-0.232199188
870,0.607104609,-0.170878869,-0.170878869
871,0.626415358,-0.107083217,-0.107083217
872,0.642868601,-0.040810407,-0.040810407
873,0.656381091,0.027953252,0.027953252
874,0.666889933,0.099226639,0.099226639
875,0.674363293,0.173021618,0.173021618
876,0.678816516,0.249323024,0.249323024
877,0.680334998,0.328058827,0.328058827
878,0.67910359,0.409060361,0.409060361
879,0.675438363,0.492017725,0.492017725
880,0.669809758,0.576444552,0.576444552
881,0.662839623,0.661675331,0.661675331
882,0.655256406,0.746916481,0.746916481
883,0.647810461,0.831349202,0.831349202
884,0.641177164,0.914248002,0.914248002
885,0.635885771,0.995065699,0.995065699
886,0.632294527,1.073459041,1.073459041
887,0.630605592,1.149264546,1.149264546
888,0.630899737,1.222451237,1.222451237
889,0.633173359,1.293072681,1.293072681
890,0.637369026,1.361229028,1.361229028
891,0.643397431,1.42704099,1.42704099
892,0.651151926,1.490633751,1.490633751
893,0.660517601,1.55212788,1.55212788
894,0.671376721,1.611634808,1.611634808
895,0.683611857,1.669255038,1.669255038
896,0.697107607,1.725077955,1.725077955
897,0.711751501,1.779182487,1.779182487
898,0.727434427,1.831638193,1.831638193
899,0.744050807,1.88250651,1.88250651
900,0.76149865,1.931842021,1.931842021
901,0.77967954,1.979693668,1.979693668
902,0.798498614,2.026105865,2.026105865
903,0.817864533,2.071119488,2.071119488
904,0.837689466,2.114772745,2.114772745
905,0.857889084,2.157101932,2.157101932
906,0.878382555,2.198142057,2.198142057
907,0.899092544,2.237927373,2.237927373
908,0.919945216,2.276491798,2.276491798
909,0.940870225,2.313869253,2.313869253
910,0.961800701,2.350093913,2.350093913
911,0.982673225,2.385200391,2.385200391
912,1.003427791,2.419223853,2.419223853
913,1.024007758,2.45220008,2.45220008
914,1.044359783,2.484165483,2.484165483
915,1.064433746,2.515157077,2.515157077
916,1.084182666,2.545212423,2.545212423
917,1.103562602,2.574369536,2.574369536
918,1.122532546,2.602666787,2.602666787
919,1.141054313,2.63014277,2.63014277
920,1.159092421,2.656836174,2.656836174
921,1.176613968,2.682785636,2.682785636
922,1.193588513,2.708029596,2.708029596
923,1.209987944,2.732606146,2.732606146
924,1.225786359,2.756552888,2.756552888
925,1.240959938,2.779906786,2.779906786
926,1.255486824,2.802704028,2.802704028
927,1.269347005,2.824979895,2.824979895
928,1.282522193,2.846768631,2.846768631
929,1.294995718,2.868103331,2.868103331
930,1.306752413,2.889015825,2.889015825
931,1.317778513,2.909536578,2.909536578
932,1.32806155,2.929694599,2.929694599
933,1.337590253,2.949517353,2.949517353
934,1.346354455,2.969030681,2.969030681
935,1.354344994,2.988258738,2.988258738
936,1.361553624,3.007223922,3.007223922
937,1.367972925,3.025946823,3.025946823
938,1.37359621,3.044446171,3.044446171
939,1.37841744,3.06273879,3.06273879
940,1.382431135,3.080839559,3.080839559
941,1.385632281,3.098761378,3.098761378
942,1.388016247,3.11651513,3.11651513
943,1.389578694,3.134109651,3.134109651
944,1.39031548,3.151551701,3.151551701
945,1.390222572,3.168845935,3.168845935
946,1.389295952,3.185994869,3.185994869
947,1.387531519,3.202998852,3.202998852
948,1.384924995,3.21985603,3.21985603
949,1.381471825,3.236562311,3.236562311
950,1.377167077,3.25311132,3.25311132
951,1.372005338,3.269494359,3.269494359
952,1.365980615,3.285700351,3.285700351
953,1.359086226,3.301715786,3.301715786
954,1.351314699,3.317524663,3.317524663
955,1.342657666,3.333108415,3.333108415
956,1.333105761,3.348445846,3.348445846
957,1.322648518,3.363513048,3.363513048
958,1.311274278,3.378283326,3.378283326
959,1.298970094,3.392727122,3.392727122
960,1.285721654,3.406811934,3.406811934
961,1.271513206,3.420502254,3.420502254
962,1.256327508,3.433759506,3.433759506
963,1.240145787,3.446542017,3.446542017
964,1.222947737,3.458805,3.458805
965,1.204711534,3.470500587,3.470500587
966,1.185413902,3.481577904,3.481577904
967,1.165030221,3.491983213,3.491983213
968,1.143534693,3.501660128,3.501660128
969,1.120900576,3.510549937,3.510549937
970,1.097100495,3.518592026,3.518592026
971,1.072106844,3.525724452,3.525724452
972,1.045892286,3.531884664,3.531884664
973,1.018430358,3.537010394,3.537010394
974,0.989696192,3.541040744,3.541040744
975,0.959667347,3.543917463,3.543917463
976,0.92832476,3.545586418,3.545586418
977,0.895653782,3.545999265,3.545999265
978,0.861645316,3.545115267,3.545115267
979,0.826296991,3.542903257,3.542903257
980,0.789614365,3.539343663,3.539343663
981,0.751612107,3.534430547,3.534430547
982,0.712315094,3.528173567,3.528173567
983,0.671759392,3.520599776,3.520599776
984,0.629993052,3.511755164,3.511755164
985,0.58707668,3.501705843,3.501705843
986,0.543083736,3.4905388,3.4905388
987,0.498100538,3.478362142,3.478362142
988,0.452225932,3.465304776,3.465304776
989,0.405570651,3.451515507,3.451515507
990,0.358256338,3.437161528,3.437161528
991,0.310414266,3.422426333,3.422426333
992,0.262183762,3.407507071,3.407507071
993,0.213710374,3.392611403,3.392611403
994,0.165143807,3.377953935,3.377953935
995,0.116635665,3.363752301,3.363752301
996,0.068337046,3.350223015,3.350223015
997,0.020396047,3.337577219,3.337577219
998,-0.027044753,3.326016455,3.326016455
999,-0.073850754,3.315728642,3.315728642
1000,-0.119897649,3.306884417,3.306884417
1001,-0.165073493,3.299634002,3.299634002
1002,-0.209280422,3.294104772,3.294104772
1003,-0.252435957,3.290399618,3.290399618
1004,-0.294473806,3.288596205,3.288596205
1005,-0.335344153,3.288747121,3.288747121
1006,-0.375013423,3.290880884,3.290880884
1007,-0.413463571,3.2950037,3.2950037
1008,-0.450690966,3.301101823,3.301101823
1009,-0.486704956,3.309144339,3.309144339
1010,-0.521526237,3.31908619,3.31908619
1011,-0.555185113,3.330871257,3.330871257
1012,-0.587719762,3.344435356,3.344435356
1013,-0.619174571,3.35970902,3.35970902
1014,-0.649598617,3.376619999,3.376619999
1015,-0.679044321,3.395095415,3.395095415
1016,-0.7075663,3.415063569,3.415063569
1017,-0.735220428,3.436455413,3.436455413
1018,-0.762063087,3.459205699,3.459205699
1019,-0.788150603,3.483253853,3.483253853
1020,-0.813538843,3.508544617,3.508544617
1021,-0.838282954,3.535028495,3.535028495
1022,-0.862437224,3.562662054,3.562662054
1023,-0.886055036,3.591408108,3.591408108
1024,-0.909188911,3.621235826,3.621235826
1025,-0.931890614,3.652120786,3.652120786
1026,-0.95421131,3.684045005,3.684045005
1027,-0.976201768,3.716996958,3.716996958
1028,-0.997912593,3.750971602,3.750971602
1029,-1.019394481,3.785970422,3.785970422
1030,-1.040698494,3.822001494,3.822001494
1031,-1.061876335,3.859079574,3.859079574
1032,-1.082980618,3.897226205,3.897226205
1033,-1.104065119,3.936469835,3.936469835
1034,-1.125184974,3.97684591,3.97684591
1035,-1.146396796,4.018396913,4.018396913
1036,-1.167758646,4.061172268,4.061172268
1037,-1.189329781,4.105228012,4.105228012
1038,-1.211170051,4.150626066,4.150626066
1039,-1.233338747,4.197432862,4.197432862
1040,-1.255892655,4.245716971,4.245716971
1041,-1.278882926,4.295545227,4.295545227
1042,-1.302350294,4.34697671,4.34697671
1043,-1.326318095,4.400053813,4.400053813
1044,-1.350782598,4.454789716,4.454789716
1045,-1.375700541,4.51115206,4.51115206
1046,-1.40097475,4.56904395,4.56904395
1047,-1.426440442,4.628285741,4.628285741
1048,-1.451857085,4.688604161,4.688604161
1049,-1.476912124,4.749637263,4.749637263
1050,-1.501241213,4.810961434,4.810961434
1051,-1.52446353,4.872138363,4.872138363
1052,-1.546222773,4.932769095,4.932769095
1053,-1.566220694,4.992537321,4.992537321
1054,-1.584234042,5.05122979,5.05122979
1055,-1.600114252,5.108733383,5.108733383
1056,-1.613775594,5.165016927,5.165016927
1057,-1.625178905,5.220107585,5.220107585
1058,-1.63431601,5.274068669,5.274068669
1059,-1.64119723,5.326981997,5.326981997
1060,-1.645842445,5.378935239,5.378935239
1061,-1.648275237,5.430013507,5.430013507
1062,-1.648519369,5.480294082,5.480294082
1063,-1.646596907,5.529843294,5.529843294
1064,-1.642527424,5.578714785,5.578714785
1065,-1.636327903,5.626948637,5.626948637
1066,-1.628013066,5.674570995,5.674570995
1067,-1.617595952,5.721593995,5.721593995
1068,-1.605088629,5.768015837,5.768015837
1069,-1.590502952,5.81382095,5.81382095
1070,-1.57385133,5.858980217,5.858980217
1071,-1.555147451,5.903451228,5.903451228
